mae,rmse,mape,area,model,parameters,validation_rmse,training_seconds,execution_seconds
101.95920133318086,138.58933598316594,10.362959007827657,5161,RidgeAR,{'alpha': 1.0},176.50205919250712,0.006115000000136206,0.0019643999985419214
104.36804132677254,144.47906888233763,8.722972100480458,5161,RandomForest,"{'n_estimators': 200, 'max_depth': 18, 'min_samples_leaf': 2}",182.07157488517655,2.024169399999664,0.0983384000028309
99.23480224609375,136.31164029990248,8.933157920837402,5161,XGBoost,"{'n_estimators': 250, 'max_depth': 5, 'learning_rate': 0.05}",197.10253716340134,0.4037644999989425,0.005524000000150409
85.54468956375754,111.81608015148313,8.720719099822231,5059,RidgeAR,{'alpha': 1.0},136.31848303876563,0.005387299999711104,0.003119599998171907
83.682875823493,112.68064440361194,7.397100079736266,5059,RandomForest,"{'n_estimators': 120, 'max_depth': 12, 'min_samples_leaf': 2}",170.64584474238734,1.351932300000044,0.07685199999832548
83.35956573486328,112.99189337625067,7.614322185516357,5059,XGBoost,"{'n_estimators': 250, 'max_depth': 5, 'learning_rate': 0.05}",174.4239906538805,0.4678142000011576,0.007124300002033124
77.78917658292916,105.96156452405654,7.872816649591931,5259,RidgeAR,{'alpha': 1.0},124.26988398733967,0.007477299997844966,0.0026343999998061918
77.61049117084941,106.46026181517863,7.853295557974607,5259,RandomForest,"{'n_estimators': 120, 'max_depth': 12, 'min_samples_leaf': 2}",115.60065057450755,1.555438300001697,0.0811256000015419
80.34577178955078,109.48307606800468,8.277118682861328,5259,XGBoost,"{'n_estimators': 400, 'max_depth': 6, 'learning_rate': 0.03}",114.73537403385016,0.9536397000010766,0.008924099998694146
